0.500000	1.807155	1.764534	1.648721
0.510000	1.822246	1.781125	1.665291
0.520000	1.837383	1.797792	1.682028
0.530000	1.852572	1.814538	1.698932
0.540000	1.867818	1.831364	1.716007
0.550000	1.883126	1.848272	1.733253
0.560000	1.898500	1.865264	1.750673
0.570000	1.913947	1.882340	1.768267
0.580000	1.929471	1.899502	1.786038
0.590000	1.945077	1.916752	1.803988
0.600000	1.960770	1.934092	1.822119
0.610000	1.976556	1.951522	1.840431
0.620000	1.992438	1.969045	1.858928
0.630000	2.008424	1.986661	1.877611
0.640000	2.024517	2.004373	1.896481
0.650000	2.040722	2.022182	1.915541
0.660000	2.057046	2.040089	1.934792
0.670000	2.073492	2.058096	1.954237
0.680000	2.090065	2.076205	1.973878
0.690000	2.106772	2.094416	1.993716
0.700000	2.123617	2.112732	2.013753
0.710000	2.140605	2.131154	2.033991
0.720000	2.157740	2.149683	2.054433
0.730000	2.175030	2.168321	2.075081
0.740000	2.192477	2.187070	2.095936
0.750000	2.210088	2.205931	2.117000
0.760000	2.227867	2.224905	2.138276
0.770000	2.245819	2.243994	2.159766
0.780000	2.263951	2.263200	2.181472
0.790000	2.282265	2.282524	2.203396
0.800000	2.300769	2.301968	2.225541
0.810000	2.319466	2.321532	2.247908
0.820000	2.338362	2.341219	2.270500
0.830000	2.357463	2.361031	2.293319
0.840000	2.376772	2.380968	2.316367
0.850000	2.396295	2.401032	2.339647
0.860000	2.416037	2.421225	2.363161
0.870000	2.436004	2.441548	2.386911
0.880000	2.456200	2.462003	2.410900
0.890000	2.476630	2.482590	2.435130
0.900000	2.497300	2.503313	2.459603
0.910000	2.518214	2.524172	2.484323
0.920000	2.539378	2.545168	2.509290
0.930000	2.560796	2.566304	2.534509
0.940000	2.582474	2.587581	2.559981
0.950000	2.604417	2.609000	2.585710
0.960000	2.626630	2.630563	2.611696
0.970000	2.649118	2.652271	2.637944
0.980000	2.671886	2.674126	2.664456
0.990000	2.694939	2.696129	2.691234
1.000000	2.718282	2.718282	2.718282
1.010000	2.741920	2.740588	2.745601
1.020000	2.765859	2.763055	2.773195
1.030000	2.790103	2.785694	2.801066
1.040000	2.814658	2.808515	2.829217
1.050000	2.839528	2.831528	2.857651
1.060000	2.864718	2.854743	2.886371
1.070000	2.890235	2.878170	2.915379
1.080000	2.916082	2.901820	2.944680
1.090000	2.942265	2.925702	2.974274
1.100000	2.968789	2.949826	3.004166
1.110000	2.995659	2.974204	3.034358
1.120000	3.022880	2.998845	3.064854
1.130000	3.050457	3.023758	3.095657
1.140000	3.078395	3.048955	3.126768
1.150000	3.106700	3.074446	3.158193
1.160000	3.135376	3.100240	3.189933
1.170000	3.164428	3.126348	3.221993
1.180000	3.193862	3.152779	3.254374
1.190000	3.223682	3.179545	3.287081
1.200000	3.253894	3.206655	3.320117
1.210000	3.284503	3.234119	3.353485
1.220000	3.315514	3.261947	3.387188
1.230000	3.346931	3.290150	3.421230
1.240000	3.378760	3.318738	3.455613
1.250000	3.411007	3.347721	3.490343
1.260000	3.443675	3.377108	3.525421
1.270000	3.476771	3.406911	3.560853
1.280000	3.510299	3.437140	3.596640
1.290000	3.544264	3.467803	3.632787
1.300000	3.578671	3.498913	3.669297
1.310000	3.613526	3.530478	3.706174
1.320000	3.648834	3.562509	3.743421
1.330000	3.684599	3.595016	3.781043
1.340000	3.720826	3.628009	3.819044
1.350000	3.757522	3.661499	3.857426
1.360000	3.794690	3.695495	3.896193
1.370000	3.832336	3.730007	3.935351
1.380000	3.870465	3.765047	3.974902
1.390000	3.909082	3.800623	4.014850
1.400000	3.948192	3.836747	4.055200
1.410000	3.987801	3.873428	4.095955
1.420000	4.027913	3.910676	4.137120
1.430000	4.068532	3.948502	4.178699
1.440000	4.109666	3.986915	4.220696
1.450000	4.151318	4.025926	4.263115
1.460000	4.193493	4.065545	4.305960
1.470000	4.236197	4.105782	4.349235
1.480000	4.279435	4.146648	4.392946
1.490000	4.323211	4.188152	4.437096
1.500000	4.367532	4.230304	4.481689
1.510000	4.412401	4.273115	4.526731
1.520000	4.457824	4.316595	4.572225
1.530000	4.503806	4.360754	4.618177
1.540000	4.550353	4.405602	4.664590
1.550000	4.597468	4.451149	4.711470
1.560000	4.645158	4.497406	4.758821
1.570000	4.693427	4.544382	4.806648
1.580000	4.742281	4.592089	4.854956
1.590000	4.791724	4.640534	4.903749
1.600000	4.841762	4.689730	4.953032
1.610000	4.892399	4.739686	5.002811
1.620000	4.943641	4.790413	5.053090
1.630000	4.995493	4.841920	5.103875
1.640000	5.047960	4.894217	5.155170
1.650000	5.101046	4.947315	5.206980
1.660000	5.154758	5.001224	5.259311
1.670000	5.209099	5.055954	5.312168
1.680000	5.264076	5.111516	5.365556
1.690000	5.319693	5.167918	5.419481
1.700000	5.375956	5.225172	5.473947
1.710000	5.432869	5.283288	5.528961
1.720000	5.490437	5.342275	5.584528
1.730000	5.548666	5.402145	5.640654
1.740000	5.607560	5.462906	5.697343
1.750000	5.667125	5.524570	5.754603
1.760000	5.727366	5.587146	5.812437
1.770000	5.788287	5.650644	5.870853
1.780000	5.849895	5.715075	5.929856
1.790000	5.912193	5.780449	5.989452
1.800000	5.975188	5.846776	6.049647
1.810000	6.038883	5.914066	6.110447
1.820000	6.103285	5.982329	6.171858
1.830000	6.168398	6.051576	6.233887
1.840000	6.234227	6.121816	6.296538
1.850000	6.300778	6.193060	6.359820
1.860000	6.368055	6.265317	6.423737
1.870000	6.436064	6.338599	6.488296
1.880000	6.504809	6.412915	6.553505
1.890000	6.574296	6.488274	6.619369
1.900000	6.644530	6.564689	6.685894
1.910000	6.715516	6.642168	6.753089
1.920000	6.787258	6.720721	6.820958
1.930000	6.859763	6.800360	6.889510
1.940000	6.933034	6.881093	6.958751
1.950000	7.007078	6.962931	7.028688
1.960000	7.081899	7.045885	7.099327
1.970000	7.157502	7.129964	7.170676
1.980000	7.233893	7.215179	7.242743
1.990000	7.311076	7.301540	7.315534
2.000000	7.389056	7.389056	7.389056
2.010000	7.467839	7.477735	7.463317
2.020000	7.547430	7.567568	7.538325
2.030000	7.627833	7.658544	7.614086
2.040000	7.709054	7.750651	7.690609
2.050000	7.791099	7.843877	7.767901
2.060000	7.873971	7.938211	7.845970
2.070000	7.957676	8.033641	7.924823
2.080000	8.042219	8.130155	8.004469
2.090000	8.127605	8.227742	8.084915
2.100000	8.213839	8.326390	8.166170
2.110000	8.300927	8.426088	8.248241
2.120000	8.388873	8.526823	8.331137
2.130000	8.477683	8.628585	8.414867
2.140000	8.567361	8.731361	8.499438
2.150000	8.657913	8.835139	8.584858
2.160000	8.749343	8.939909	8.671138
2.170000	8.841657	9.045658	8.758284
2.180000	8.934860	9.152375	8.846306
2.190000	9.028957	9.260048	8.935213
2.200000	9.123953	9.368666	9.025013
2.210000	9.219853	9.478216	9.115716
2.220000	9.316662	9.588688	9.207331
2.230000	9.414385	9.700069	9.299866
2.240000	9.513027	9.812348	9.393331
2.250000	9.612594	9.925513	9.487736
2.260000	9.713090	10.039552	9.583089
2.270000	9.814521	10.154455	9.679401
2.280000	9.916891	10.270208	9.776680
2.290000	10.020205	10.386801	9.874938
2.300000	10.124470	10.504222	9.974182
2.310000	10.229689	10.622460	10.074425
2.320000	10.335868	10.741501	10.175674
2.330000	10.443012	10.861336	10.277942
2.340000	10.551126	10.981952	10.381237
2.350000	10.660215	11.103337	10.485570
2.360000	10.770284	11.225481	10.590951
2.370000	10.881339	11.348370	10.697392
2.380000	10.993383	11.471994	10.804903
2.390000	11.106423	11.596342	10.913494
2.400000	11.220464	11.721400	11.023176
2.410000	11.335510	11.847158	11.133961
2.420000	11.451566	11.973604	11.245859
2.430000	11.568638	12.100726	11.358882
2.440000	11.686731	12.228513	11.473041
2.450000	11.805850	12.356953	11.588347
2.460000	11.925999	12.486034	11.704812
2.470000	12.047185	12.615745	11.822447
2.480000	12.169411	12.746073	11.941264
2.490000	12.292684	12.877008	12.061276
2.500000	12.417007	13.008538	12.182494
2.510000	12.542387	13.140651	12.304930
2.520000	12.668828	13.273335	12.428597
2.530000	12.796336	13.406579	12.553506
2.540000	12.924915	13.540371	12.679671
2.550000	13.054571	13.674699	12.807104
2.560000	13.185308	13.809552	12.935817
2.570000	13.317132	13.944918	13.065824
2.580000	13.450047	14.080785	13.197138
2.590000	13.584060	14.217142	13.329772
2.600000	13.719174	14.353977	13.463738
2.610000	13.855395	14.491279	13.599051
2.620000	13.992729	14.629035	13.735724
2.630000	14.131179	14.767234	13.873770
2.640000	14.270752	14.905865	14.013204
2.650000	14.411452	15.044916	14.154039
2.660000	14.553284	15.184374	14.296289
2.670000	14.696253	15.324229	14.439969
2.680000	14.840365	15.464469	14.585093
2.690000	14.985625	15.605082	14.731676
2.700000	15.132037	15.746057	14.879732
2.710000	15.279607	15.887381	15.029276
2.720000	15.428340	16.029043	15.180322
2.730000	15.578240	16.171032	15.332887
2.740000	15.729314	16.313336	15.486985
2.750000	15.881565	16.455943	15.642632
2.760000	16.035000	16.598841	15.799843
2.770000	16.189622	16.742019	15.958634
2.780000	16.345438	16.885466	16.119021
2.790000	16.502452	17.029169	16.281020
2.800000	16.660670	17.173116	16.444647
2.810000	16.820096	17.317297	16.609918
2.820000	16.980735	17.461700	16.776851
2.830000	17.142593	17.606312	16.945461
2.840000	17.305675	17.751123	17.115766
2.850000	17.469985	17.896120	17.287782
2.860000	17.635529	18.041292	17.461527
2.870000	17.802312	18.186628	17.637018
2.880000	17.970339	18.332115	17.814273
2.890000	18.139615	18.477742	17.993310
2.900000	18.310145	18.623497	18.174145
2.910000	18.481935	18.769368	18.356799
2.920000	18.654988	18.915345	18.541287
2.930000	18.829311	19.061415	18.727630
2.940000	19.004908	19.207567	18.915846
2.950000	19.181785	19.353788	19.105954
2.960000	19.359946	19.500068	19.297972
2.970000	19.539396	19.646394	19.491920
2.980000	19.720142	19.792756	19.687817
2.990000	19.902187	19.939141	19.885682
3.000000	20.085537	20.085537	20.085537
