1.260308	1.997572	3.192497
1.997572	3.192497	6.292692
3.192497	6.292692	1.267122
6.292692	1.267122	6.512537
1.267122	6.512537	6.216340
6.512537	6.216340	8.030730
6.216340	8.030730	2.478418
8.030730	2.478418	4.764318
2.478418	4.764318	3.893142
4.764318	3.893142	2.032503
3.893142	2.032503	0.283752
2.032503	0.283752	9.016735
0.283752	9.016735	4.264974
9.016735	4.264974	1.420210
4.264974	1.420210	9.474868
1.420210	9.474868	4.103130
9.474868	4.103130	1.311885
4.103130	1.311885	8.856484
1.311885	8.856484	0.921736
8.856484	0.921736	1.621986
0.921736	1.621986	0.710636
1.621986	0.710636	3.653390
0.710636	3.653390	2.530574
3.653390	2.530574	1.351094
2.530574	1.351094	7.831532
1.351094	7.831532	4.553073
7.831532	4.553073	3.495241
4.553073	3.495241	4.523002
3.495241	4.523002	8.089446
4.523002	8.089446	9.316744
8.089446	9.316744	6.516461
9.316744	6.516461	2.152484
6.516461	2.152484	6.795924
2.152484	6.795924	9.089219
6.795924	9.089219	2.501256
9.089219	2.501256	8.608598
2.501256	8.608598	4.712623
8.608598	4.712623	5.059559
4.712623	5.059559	6.003937
5.059559	6.003937	8.175615
6.003937	8.175615	7.558435
8.175615	7.558435	4.622450
7.558435	4.622450	9.513675
4.622450	9.513675	6.327387
9.513675	6.327387	4.393303
6.327387	4.393303	8.246974
4.393303	8.246974	6.889809
8.246974	6.889809	7.022066
6.889809	7.022066	9.871455
7.022066	9.871455	9.544149
9.871455	9.544149	8.512697
9.544149	8.512697	2.893162
8.512697	2.893162	5.374257
2.893162	5.374257	5.144347
5.374257	5.144347	1.034339
5.144347	1.034339	4.140285
1.034339	4.140285	5.767166
4.140285	5.767166	8.765657
5.767166	8.765657	4.400387
8.765657	4.400387	7.297477
4.400387	7.297477	8.692637
7.297477	8.692637	7.156423
8.692637	7.156423	8.007203
7.156423	8.007203	7.065355
8.007203	7.065355	7.417159
7.065355	7.417159	0.190924
7.417159	0.190924	8.860311
0.190924	8.860311	5.249874
8.860311	5.249874	4.633227
5.249874	4.633227	0.651939
4.633227	0.651939	7.134223
0.651939	7.134223	4.889432
7.134223	4.889432	6.676791
4.889432	6.676791	6.820491
6.676791	6.820491	1.995547
6.820491	1.995547	9.166339
1.995547	9.166339	8.658827
9.166339	8.658827	8.900187
8.658827	8.900187	5.439483
8.900187	5.439483	1.391950
5.439483	1.391950	4.503474
1.391950	4.503474	9.893625
4.503474	9.893625	2.155320
9.893625	2.155320	4.460234
2.155320	4.460234	3.157324
4.460234	3.157324	5.146595
3.157324	5.146595	8.815041
5.146595	8.815041	4.397256
8.815041	4.397256	4.675318
4.397256	4.675318	8.066499
4.675318	8.066499	3.651581
8.066499	3.651581	2.115190
3.651581	2.115190	9.991167
2.115190	9.991167	1.536045
9.991167	1.536045	6.304883
1.536045	6.304883	6.163504
6.304883	6.163504	0.005950
6.163504	0.005950	0.008790
0.005950	0.008790	7.733520
0.008790	7.733520	7.273350
7.733520	7.273350	3.191776
7.273350	3.191776	4.177237
3.191776	4.177237	6.824942
4.177237	6.824942	6.805620
6.824942	6.805620	2.052619
6.805620	2.052619	8.364199
2.052619	8.364199	7.089206
8.364199	7.089206	8.287080
7.089206	8.287080	0.945488
8.287080	0.945488	0.817376
0.945488	0.817376	7.640049
0.817376	7.640049	6.295718
7.640049	6.295718	2.138522
6.295718	2.138522	2.135468
2.138522	2.135468	0.810608
2.135468	0.810608	3.888232
0.810608	3.888232	9.521597
3.888232	9.521597	9.475451
9.521597	9.475451	3.898536
9.475451	3.898536	2.692147
3.898536	2.692147	6.921690
2.692147	6.921690	2.840350
6.921690	2.840350	7.768658
2.840350	7.768658	7.838652
7.768658	7.838652	4.224598
7.838652	4.224598	2.821559
4.224598	2.821559	1.939675
2.821559	1.939675	0.113162
1.939675	0.113162	1.918238
0.113162	1.918238	9.832358
1.918238	9.832358	2.440542
9.832358	2.440542	8.197261
2.440542	8.197261	1.364549
8.197261	1.364549	3.981437
1.364549	3.981437	6.010101
3.981437	6.010101	1.768804
6.010101	1.768804	8.283547
1.768804	8.283547	1.577312
8.283547	1.577312	9.879370
1.577312	9.879370	2.571687
9.879370	2.571687	2.335992
2.571687	2.335992	1.016374
2.335992	1.016374	2.194106
1.016374	2.194106	6.347174
2.194106	6.347174	6.960073
6.347174	6.960073	7.947698
6.960073	7.947698	6.962428
7.947698	6.962428	7.529404
6.962428	7.529404	6.695206
7.529404	6.695206	6.334299
6.695206	6.334299	0.564407
6.334299	0.564407	5.982166
0.564407	5.982166	2.270077
5.982166	2.270077	3.187779
2.270077	3.187779	6.998344
3.187779	6.998344	1.174369
6.998344	1.174369	7.625707
1.174369	7.625707	5.261233
7.625707	5.261233	5.539113
5.261233	5.539113	5.879889
5.539113	5.879889	3.296664
5.879889	3.296664	7.029894
3.296664	7.029894	1.430453
7.029894	1.430453	1.616877
1.430453	1.616877	4.853252
1.616877	4.853252	8.602257
4.853252	8.602257	8.132657
8.602257	8.132657	5.568358
8.132657	5.568358	7.389966
5.568358	7.389966	3.160073
7.389966	3.160073	1.353322
3.160073	1.353322	5.285483
1.353322	5.285483	3.107389
5.285483	3.107389	5.881191
3.107389	5.881191	5.180836
5.881191	5.180836	4.308478
5.180836	4.308478	2.588428
4.308478	2.588428	3.702263
2.588428	3.702263	3.930176
3.702263	3.930176	4.468659
3.930176	4.468659	4.758962
4.468659	4.758962	3.878312
4.758962	3.878312	2.792930
3.878312	2.792930	0.782632
2.792930	0.782632	3.697420
0.782632	3.697420	2.539223
3.697420	2.539223	6.717842
2.539223	6.717842	6.762369
6.717842	6.762369	5.139364
6.762369	5.139364	7.286084
5.139364	7.286084	7.207678
7.286084	7.207678	9.447528
7.207678	9.447528	4.606973
9.447528	4.606973	9.401631
4.606973	9.401631	3.215601
9.401631	3.215601	4.604342
3.215601	4.604342	5.171453
4.604342	5.171453	6.613555
5.171453	6.613555	4.018329
6.613555	4.018329	6.056397
4.018329	6.056397	9.865027
6.056397	9.865027	1.503939
9.865027	1.503939	6.700984
1.503939	6.700984	3.438176
6.700984	3.438176	5.417102
3.438176	5.417102	5.228077
5.417102	5.228077	8.292387
5.228077	8.292387	0.149506
8.292387	0.149506	2.742097
0.149506	2.742097	6.429789
2.742097	6.429789	5.461366
6.429789	5.461366	9.178477
5.461366	9.178477	2.666133
9.178477	2.666133	9.700867
2.666133	9.700867	2.467331
9.700867	2.467331	8.439754
2.467331	8.439754	6.940237
8.439754	6.940237	4.557516
6.940237	4.557516	8.171013
4.557516	8.171013	0.220837
8.171013	0.220837	1.607489
0.220837	1.607489	7.069500
1.607489	7.069500	7.078263
7.069500	7.078263	4.366384
7.078263	4.366384	5.824211
4.366384	5.824211	7.517101
5.824211	7.517101	9.915330
7.517101	9.915330	6.956792
9.915330	6.956792	2.795117
6.956792	2.795117	7.538627
2.795117	7.538627	1.711789
7.538627	1.711789	0.042539
1.711789	0.042539	4.956911
0.042539	4.956911	0.799169
4.956911	0.799169	1.630811
0.799169	1.630811	9.033012
1.630811	9.033012	7.829920
9.033012	7.829920	7.466791
7.829920	7.466791	4.364257
7.466791	4.364257	0.063417
4.364257	0.063417	5.847872
0.063417	5.847872	5.184784
5.847872	5.184784	0.668498
5.184784	0.668498	5.440227
0.668498	5.440227	3.897314
5.440227	3.897314	2.158259
3.897314	2.158259	3.857694
2.158259	3.857694	6.268614
3.857694	6.268614	6.590533
6.268614	6.590533	7.093198
6.590533	7.093198	5.386613
7.093198	5.386613	2.802889
5.386613	2.802889	8.159322
2.802889	8.159322	3.719097
8.159322	3.719097	6.861016
3.719097	6.861016	3.101689
6.861016	3.101689	0.093475
3.101689	0.093475	1.037973
0.093475	1.037973	5.209601
1.037973	5.209601	7.758803
5.209601	7.758803	2.206851
7.758803	2.206851	0.552788
2.206851	0.552788	0.706349
0.552788	0.706349	1.602739
0.706349	1.602739	7.237637
1.602739	7.237637	2.970221
7.237637	2.970221	0.506026
2.970221	0.506026	4.778043
0.506026	4.778043	4.571619
4.778043	4.571619	5.199885
4.571619	5.199885	4.464896
5.199885	4.464896	1.503115
4.464896	1.503115	2.859424
1.503115	2.859424	8.336821
2.859424	8.336821	6.956374
8.336821	6.956374	5.777760
6.956374	5.777760	6.811645
5.777760	6.811645	3.311750
6.811645	3.311750	0.574753
3.311750	0.574753	9.868830
0.574753	9.868830	5.423931
9.868830	5.423931	0.016574
5.423931	0.016574	8.561926
0.016574	8.561926	0.293555
8.561926	0.293555	3.775504
0.293555	3.775504	4.896517
3.775504	4.896517	5.761730
4.896517	5.761730	7.389587
5.761730	7.389587	6.793322
7.389587	6.793322	5.362668
6.793322	5.362668	0.355877
5.362668	0.355877	1.225069
0.355877	1.225069	9.733556
1.225069	9.733556	1.882758
9.733556	1.882758	3.513187
1.882758	3.513187	6.141255
3.513187	6.141255	6.076115
6.141255	6.076115	1.259328
6.076115	1.259328	5.528621
1.259328	5.528621	9.540285
5.528621	9.540285	3.569250
9.540285	3.569250	8.381016
3.569250	8.381016	9.742523
8.381016	9.742523	2.590142
9.742523	2.590142	2.515276
2.590142	2.515276	4.243359
2.515276	4.243359	8.130480
4.243359	8.130480	8.979142
8.130480	8.979142	2.445862
8.979142	2.445862	7.606173
2.445862	7.606173	6.948564
7.606173	6.948564	4.518512
6.948564	4.518512	2.636202
4.518512	2.636202	6.655035
2.636202	6.655035	1.165710
6.655035	1.165710	2.095623
1.165710	2.095623	1.136757
2.095623	1.136757	5.469748
1.136757	5.469748	0.060794
5.469748	0.060794	1.759743
0.060794	1.759743	5.993593
1.759743	5.993593	4.319083
5.993593	4.319083	0.825065
4.319083	0.825065	6.874145
0.825065	6.874145	3.753101
6.874145	3.753101	8.362066
3.753101	8.362066	1.236374
8.362066	1.236374	9.733462
1.236374	9.733462	0.296353
9.733462	0.296353	0.803531
0.296353	0.803531	4.942446
0.803531	4.942446	7.694374
4.942446	7.694374	9.340305
7.694374	9.340305	2.501553
9.340305	2.501553	3.596578
2.501553	3.596578	7.691141
3.596578	7.691141	4.999553
7.691141	4.999553	7.492516
4.999553	7.492516	6.719035
7.492516	6.719035	6.816658
6.719035	6.816658	7.567702
6.816658	7.567702	0.363676
7.567702	0.363676	2.305719
0.363676	2.305719	2.216673
2.305719	2.216673	5.626020
2.216673	5.626020	6.526219
5.626020	6.526219	6.166104
6.526219	6.166104	3.714657
6.166104	3.714657	2.248012
3.714657	2.248012	2.336915
2.248012	2.336915	6.530116
2.336915	6.530116	1.659275
6.530116	1.659275	7.441042
1.659275	7.441042	1.597577
7.441042	1.597577	0.476386
1.597577	0.476386	6.619935
0.476386	6.619935	1.249449
6.619935	1.249449	9.491571
1.249449	9.491571	4.841805
9.491571	4.841805	6.210456
4.841805	6.210456	9.140250
6.210456	9.140250	0.179445
9.140250	0.179445	5.935457
0.179445	5.935457	7.218716
5.935457	7.218716	4.965820
7.218716	4.965820	0.536944
4.965820	0.536944	4.416326
0.536944	4.416326	5.191749
4.416326	5.191749	7.719442
5.191749	7.719442	0.653563
7.719442	0.653563	4.427903
0.653563	4.427903	9.771802
4.427903	9.771802	4.677414
9.771802	4.677414	3.290561
4.677414	3.290561	4.459299
3.290561	4.459299	7.432740
4.459299	7.432740	2.053413
7.432740	2.053413	1.713793
2.053413	1.713793	3.725198
1.713793	3.725198	9.397254
3.725198	9.397254	9.648512
9.397254	9.648512	2.549575
9.648512	2.549575	0.703352
2.549575	0.703352	1.238488
0.703352	1.238488	5.263378
1.238488	5.263378	1.600832
5.263378	1.600832	5.177072
1.600832	5.177072	1.051848
5.177072	1.051848	8.415760
1.051848	8.415760	3.685621
8.415760	3.685621	4.238905
3.685621	4.238905	3.272276
4.238905	3.272276	7.135465
3.272276	7.135465	5.767759
7.135465	5.767759	8.718842
5.767759	8.718842	7.582458
8.718842	7.582458	8.365978
7.582458	8.365978	6.997911
8.365978	6.997911	3.890602
6.997911	3.890602	9.352416
3.890602	9.352416	6.056026
9.352416	6.056026	3.620836
6.056026	3.620836	5.395047
3.620836	5.395047	4.550724
5.395047	4.550724	4.016922
4.550724	4.016922	2.404405
4.016922	2.404405	0.830857
2.404405	0.830857	4.215787
0.830857	4.215787	4.723799
4.215787	4.723799	2.897665
4.723799	2.897665	1.049691
2.897665	1.049691	2.163861
1.049691	2.163861	8.020186
2.163861	8.020186	5.274391
8.020186	5.274391	6.688204
5.274391	6.688204	8.636428
6.688204	8.636428	2.437503
8.636428	2.437503	7.115644
2.437503	7.115644	2.636629
7.115644	2.636629	3.828215
2.636629	3.828215	0.810055
3.828215	0.810055	4.597628
0.810055	4.597628	2.328670
4.597628	2.328670	7.953526
2.328670	7.953526	4.913431
7.953526	4.913431	0.032288
4.913431	0.032288	2.661192
0.032288	2.661192	6.646888
2.661192	6.646888	4.251911
6.646888	4.251911	1.868247
4.251911	1.868247	9.634756
1.868247	9.634756	1.340391
9.634756	1.340391	7.958557
1.340391	7.958557	9.460446
7.958557	9.460446	1.711552
9.460446	1.711552	6.060013
1.711552	6.060013	0.638036
6.060013	0.638036	3.474917
0.638036	3.474917	2.924680
3.474917	2.924680	5.096582
2.924680	5.096582	8.258365
5.096582	8.258365	8.343385
8.258365	8.343385	7.264431
8.343385	7.264431	3.294343
7.264431	3.294343	8.020844
3.294343	8.020844	6.317633
8.020844	6.317633	0.453407
6.317633	0.453407	0.414204
0.453407	0.414204	1.533151
0.414204	1.533151	7.670650
1.533151	7.670650	0.617314
7.670650	0.617314	5.193032
0.617314	5.193032	9.291498
5.193032	9.291498	2.205155
9.291498	2.205155	2.045629
2.205155	2.045629	0.889927
2.045629	0.889927	6.996910
0.889927	6.996910	7.064613
6.996910	7.064613	4.946309
7.064613	4.946309	2.617785
4.946309	2.617785	7.115713
2.617785	7.115713	3.783662
7.115713	3.783662	2.006445
3.783662	2.006445	2.326076
2.006445	2.326076	4.360962
2.326076	4.360962	4.694985
4.360962	4.694985	8.611874
4.694985	8.611874	9.772383
8.611874	9.772383	4.445192
9.772383	4.445192	0.342431
4.445192	0.342431	5.237717
0.342431	5.237717	0.316388
5.237717	0.316388	7.531738
0.316388	7.531738	5.915882
7.531738	5.915882	8.228910
5.915882	8.228910	3.295789
8.228910	3.295789	2.320781
3.295789	2.320781	5.365283
2.320781	5.365283	4.306184
5.365283	4.306184	4.035811
4.306184	4.035811	9.873247
4.035811	9.873247	9.669097
9.873247	9.669097	8.505306
9.669097	8.505306	8.675142
8.505306	8.675142	3.116052
8.675142	3.116052	1.483904
3.116052	1.483904	9.975986
1.483904	9.975986	6.395233
9.975986	6.395233	4.680747
6.395233	4.680747	9.319147
4.680747	9.319147	6.907726
9.319147	6.907726	8.154068
6.907726	8.154068	5.415346
8.154068	5.415346	5.728065
5.415346	5.728065	1.592161
5.728065	1.592161	9.452503
1.592161	9.452503	8.213337
9.452503	8.213337	1.554139
8.213337	1.554139	0.410748
1.554139	0.410748	3.436134
0.410748	3.436134	1.100194
3.436134	1.100194	0.965383
1.100194	0.965383	5.187733
0.965383	5.187733	0.224050
5.187733	0.224050	5.614837
0.224050	5.614837	8.568761
5.614837	8.568761	5.169081
8.568761	5.169081	6.745247
5.169081	6.745247	7.371749
6.745247	7.371749	6.984603
7.371749	6.984603	0.227995
6.984603	0.227995	1.919838
0.227995	1.919838	6.709910
1.919838	6.709910	3.458717
6.709910	3.458717	0.662903
3.458717	0.662903	1.407105
0.662903	1.407105	9.211175
1.407105	9.211175	2.216565
9.211175	2.216565	3.801146
2.216565	3.801146	5.860158
3.801146	5.860158	1.673128
5.860158	1.673128	0.263397
1.673128	0.263397	6.911265
0.263397	6.911265	7.623439
6.911265	7.623439	7.136953
7.623439	7.136953	0.773243
7.136953	0.773243	5.898093
0.773243	5.898093	9.255030
5.898093	9.255030	9.296978
9.255030	9.296978	4.304460
9.296978	4.304460	5.059696
4.304460	5.059696	8.312560
5.059696	8.312560	9.192361
8.312560	9.192361	6.016376
9.192361	6.016376	7.238365
6.016376	7.238365	5.193366
7.238365	5.193366	4.908170
5.193366	4.908170	1.614194
4.908170	1.614194	9.761156
1.614194	9.761156	5.743603
9.761156	5.743603	2.732511
5.743603	2.732511	5.314273
2.732511	5.314273	6.985582
5.314273	6.985582	6.670493
6.985582	6.670493	0.974325
6.670493	0.974325	5.487363
0.974325	5.487363	6.107377
5.487363	6.107377	6.679654
6.107377	6.679654	4.951253
6.679654	4.951253	5.715826
4.951253	5.715826	5.888880
5.715826	5.888880	4.413132
5.888880	4.413132	1.512169
4.413132	1.512169	5.022747
1.512169	5.022747	7.313638
5.022747	7.313638	0.316565
7.313638	0.316565	0.516167
0.316565	0.516167	5.220635
0.516167	5.220635	3.206423
5.220635	3.206423	0.350595
3.206423	0.350595	2.451423
0.350595	2.451423	1.071805
2.451423	1.071805	3.829685
1.071805	3.829685	5.518294
3.829685	5.518294	5.971685
5.518294	5.971685	6.111106
5.971685	6.111106	9.352515
6.111106	9.352515	7.720303
9.352515	7.720303	5.131485
7.720303	5.131485	4.866812
5.131485	4.866812	6.501277
4.866812	6.501277	6.969957
6.501277	6.969957	4.075377
6.969957	4.075377	4.868495
4.075377	4.868495	4.797829
4.868495	4.797829	7.104501
4.797829	7.104501	5.341986
7.104501	5.341986	2.766470
5.341986	2.766470	6.055382
2.766470	6.055382	2.801037
6.055382	2.801037	7.033695
2.801037	7.033695	5.304896
7.033695	5.304896	9.382540
5.304896	9.382540	2.354027
9.382540	2.354027	4.134942
2.354027	4.134942	5.974762
4.134942	5.974762	7.830023
5.974762	7.830023	9.202524
7.830023	9.202524	6.814911
9.202524	6.814911	8.211773
6.814911	8.211773	5.274130
8.211773	5.274130	2.302697
5.274130	2.302697	1.436842
2.302697	1.436842	8.995211
1.436842	8.995211	2.514221
8.995211	2.514221	6.515145
2.514221	6.515145	0.048156
6.515145	0.048156	9.359359
0.048156	9.359359	2.753531
9.359359	2.753531	8.587659
2.753531	8.587659	2.789286
8.587659	2.789286	9.524309
2.789286	9.524309	5.068200
9.524309	5.068200	1.229498
5.068200	1.229498	4.164754
1.229498	4.164754	7.024714
4.164754	7.024714	4.364912
7.024714	4.364912	1.077388
4.364912	1.077388	7.661748
1.077388	7.661748	0.998656
7.661748	0.998656	4.412652
0.998656	4.412652	3.445765
4.412652	3.445765	2.970642
3.445765	2.970642	7.576211
2.970642	7.576211	3.385096
7.576211	3.385096	3.307584
3.385096	3.307584	0.556062
3.307584	0.556062	5.731829
0.556062	5.731829	4.852860
5.731829	4.852860	2.024820
4.852860	2.024820	1.144746
2.024820	1.144746	9.743479
1.144746	9.743479	8.646095
9.743479	8.646095	4.918407
8.646095	4.918407	3.673948
4.918407	3.673948	8.049124
3.673948	8.049124	1.622038
8.049124	1.622038	1.595798
1.622038	1.595798	0.577229
1.595798	0.577229	1.492514
0.577229	1.492514	4.681014
1.492514	4.681014	3.806083
4.681014	3.806083	8.837047
3.806083	8.837047	4.241335
8.837047	4.241335	4.122479
4.241335	4.122479	6.512946
4.122479	6.512946	3.083275
6.512946	3.083275	0.601425
3.083275	0.601425	8.144165
0.601425	8.144165	8.976569
8.144165	8.976569	9.194920
8.976569	9.194920	9.012179
9.194920	9.012179	7.700465
9.012179	7.700465	1.707962
7.700465	1.707962	5.724419
1.707962	5.724419	0.314038
5.724419	0.314038	8.032678
0.314038	8.032678	5.222146
8.032678	5.222146	8.616218
5.222146	8.616218	2.771982
8.616218	2.771982	8.694941
2.771982	8.694941	5.868620
8.694941	5.868620	3.891719
5.868620	3.891719	8.118954
3.891719	8.118954	5.256702
8.118954	5.256702	9.398715
5.256702	9.398715	4.200381
9.398715	4.200381	5.798625
4.200381	5.798625	7.491450
5.798625	7.491450	8.807841
7.491450	8.807841	3.380847
8.807841	3.380847	1.895486
3.380847	1.895486	7.431260
1.895486	7.431260	7.189194
7.431260	7.189194	8.791618
7.189194	8.791618	0.728690
8.791618	0.728690	7.101136
0.728690	7.101136	8.790599
7.101136	8.790599	3.593794
8.790599	3.593794	0.898531
3.593794	0.898531	1.610291
0.898531	1.610291	4.167964
1.610291	4.167964	0.964286
4.167964	0.964286	6.746928
0.964286	6.746928	5.626116
6.746928	5.626116	8.130468
5.626116	8.130468	8.781918
8.130468	8.781918	7.693601
8.781918	7.693601	6.352054
7.693601	6.352054	8.965240
6.352054	8.965240	8.784130
8.965240	8.784130	4.864707
8.784130	4.864707	1.130706
4.864707	1.130706	3.774845
1.130706	3.774845	3.826196
3.774845	3.826196	6.875779
3.826196	6.875779	1.217396
6.875779	1.217396	0.768218
1.217396	0.768218	1.433021
0.768218	1.433021	4.776408
1.433021	4.776408	7.085880
4.776408	7.085880	2.380193
7.085880	2.380193	3.909666
2.380193	3.909666	9.758808
3.909666	9.758808	6.287667
9.758808	6.287667	6.811988
6.287667	6.811988	9.086906
6.811988	9.086906	3.624001
9.086906	3.624001	8.592131
3.624001	8.592131	7.942779
8.592131	7.942779	4.288733
7.942779	4.288733	0.735110
4.288733	0.735110	4.986306
0.735110	4.986306	4.838728
4.986306	4.838728	4.507348
4.838728	4.507348	4.996573
4.507348	4.996573	7.407588
4.996573	7.407588	9.328435
7.407588	9.328435	3.001217
9.328435	3.001217	1.461956
3.001217	1.461956	1.100185
1.461956	1.100185	0.803220
1.100185	0.803220	9.724762
0.803220	9.724762	4.081775
9.724762	4.081775	2.384104
4.081775	2.384104	9.631602
2.384104	9.631602	8.334740
9.631602	8.334740	1.980799
8.334740	1.980799	1.294815
1.980799	1.294815	1.963074
1.294815	1.963074	3.391192
1.963074	3.391192	5.756792
3.391192	5.756792	4.402681
5.756792	4.402681	5.856746
4.402681	5.856746	4.328773
5.856746	4.328773	3.682027
4.328773	3.682027	3.823169
3.682027	3.823169	6.001327
3.823169	6.001327	4.294728
6.001327	4.294728	1.487874
4.294728	1.487874	6.701967
1.487874	6.701967	9.954006
6.701967	9.954006	6.980664
9.954006	6.980664	4.027399
6.980664	4.027399	8.492782
4.027399	8.492782	8.195272
8.492782	8.195272	7.933822
8.195272	7.933822	3.742494
7.933822	3.742494	0.096079
3.742494	0.096079	4.797786
0.096079	4.797786	6.390579
4.797786	6.390579	6.464952
6.390579	6.464952	6.448979
6.464952	6.448979	7.990348
6.448979	7.990348	3.773641
7.990348	3.773641	3.576718
3.773641	3.576718	3.895005
3.576718	3.895005	3.343068
3.895005	3.343068	6.935887
3.343068	6.935887	1.448975
6.935887	1.448975	2.915254
1.448975	2.915254	6.668563
2.915254	6.668563	8.543651
6.668563	8.543651	3.146989
8.543651	3.146989	1.441425
3.146989	1.441425	6.022494
1.441425	6.022494	0.055882
6.022494	0.055882	9.208295
0.055882	9.208295	3.819549
9.208295	3.819549	5.165315
3.819549	5.165315	3.444555
5.165315	3.444555	2.641335
3.444555	2.641335	2.909998
2.641335	2.909998	8.336481
2.909998	8.336481	1.243907
8.336481	1.243907	6.346194
1.243907	6.346194	0.486975
6.346194	0.486975	4.580459
0.486975	4.580459	3.768166
4.580459	3.768166	1.558729
3.768166	1.558729	7.558557
1.558729	7.558557	6.659732
7.558557	6.659732	0.115306
6.659732	0.115306	7.948808
0.115306	7.948808	5.609144
7.948808	5.609144	2.886545
5.609144	2.886545	4.155602
2.886545	4.155602	3.206113
4.155602	3.206113	5.145903
3.206113	5.145903	7.191552
5.145903	7.191552	8.420439
